tarih,ilce,bildirimsiz_sum,bildirimli_sum
2023-06-20,izmir-bayindir,3,2
2023-06-21,izmir-bayindir,7,1
2023-06-22,izmir-bayindir,4,1
2023-06-23,izmir-bayindir,5,3
2023-06-24,izmir-bayindir,13,0
2023-06-25,izmir-bayindir,12,0
2023-06-26,izmir-bayindir,7,0
2023-06-27,izmir-bayindir,13,0
2023-06-28,izmir-bayindir,3,0
2023-06-29,izmir-bayindir,5,0
2023-06-30,izmir-bayindir,3,0
2023-07-01,izmir-bayindir,2,0
2023-07-02,izmir-bayindir,5,0
2023-07-03,izmir-bayindir,6,0
2023-07-04,izmir-bayindir,10,0
2023-07-05,izmir-bayindir,11,0
2023-07-06,izmir-bayindir,14,1
2023-07-07,izmir-bayindir,19,0
2023-07-08,izmir-bayindir,9,0
2023-07-09,izmir-bayindir,6,0
2023-07-10,izmir-bayindir,14,0
2023-07-11,izmir-bayindir,4,0
2023-07-12,izmir-bayindir,7,0
2023-07-13,izmir-bayindir,9,0
2023-07-14,izmir-bayindir,14,0
2023-07-15,izmir-bayindir,5,0
2023-07-16,izmir-bayindir,14,0
2023-07-17,izmir-bayindir,9,0
2023-07-18,izmir-bayindir,15,2
2023-07-19,izmir-bayindir,10,0
2023-07-20,izmir-bayindir,17,1
2023-07-21,izmir-bayindir,15,2
2023-07-22,izmir-bayindir,16,0
2023-07-23,izmir-bayindir,17,1
2023-07-24,izmir-bayindir,10,2
2023-07-25,izmir-bayindir,3,0
2023-07-26,izmir-bayindir,8,0
2023-07-27,izmir-bayindir,9,0
2023-07-28,izmir-bayindir,8,0
2023-07-29,izmir-bayindir,9,2
2023-07-30,izmir-bayindir,4,0
2023-07-31,izmir-bayindir,4,0
2023-08-01,izmir-bayindir,4,0
2023-08-02,izmir-bayindir,4,0
2023-08-03,izmir-bayindir,5,0
2023-08-04,izmir-bayindir,4,3
2023-08-05,izmir-bayindir,5,3
2023-08-06,izmir-bayindir,3,0
2023-08-07,izmir-bayindir,5,1
2023-08-08,izmir-bayindir,9,0
2023-08-09,izmir-bayindir,9,2
2023-08-10,izmir-bayindir,6,2
2023-08-11,izmir-bayindir,4,3
2023-08-12,izmir-bayindir,8,2
2023-08-13,izmir-bayindir,1,0
2023-08-14,izmir-bayindir,3,3
2023-08-15,izmir-bayindir,8,0
2023-08-16,izmir-bayindir,5,1
2023-08-17,izmir-bayindir,11,0
2023-08-18,izmir-bayindir,6,0
2023-08-19,izmir-bayindir,1,0
2023-08-20,izmir-bayindir,6,0
2023-08-21,izmir-bayindir,8,0
2023-08-22,izmir-bayindir,5,0
2023-08-23,izmir-bayindir,7,0
2023-08-24,izmir-bayindir,3,0
2023-08-25,izmir-bayindir,6,0
2023-08-26,izmir-bayindir,3,0
2023-08-27,izmir-bayindir,9,0
2023-08-28,izmir-bayindir,4,0
2023-08-29,izmir-bayindir,5,3
2023-08-30,izmir-bayindir,3,0
2023-08-31,izmir-bayindir,4,4
2023-09-01,izmir-bayindir,5,0
2023-09-02,izmir-bayindir,7,0
2023-09-03,izmir-bayindir,2,0
2023-09-04,izmir-bayindir,6,0
2023-09-05,izmir-bayindir,4,0
2023-09-06,izmir-bayindir,7,0
2023-09-07,izmir-bayindir,1,1
2023-09-08,izmir-bayindir,5,1
2023-09-09,izmir-bayindir,4,0
2023-09-10,izmir-bayindir,5,1
2023-09-11,izmir-bayindir,7,1
2023-09-12,izmir-bayindir,2,0
2023-09-13,izmir-bayindir,2,0
2023-09-14,izmir-bayindir,1,0
2023-09-15,izmir-bayindir,3,0
2023-09-16,izmir-bayindir,4,0
2023-09-17,izmir-bayindir,5,0
2023-09-18,izmir-bayindir,1,0
2023-09-19,izmir-bayindir,2,2
2023-09-20,izmir-bayindir,2,0
2023-09-21,izmir-bayindir,1,0
2023-09-22,izmir-bayindir,3,2
2023-09-23,izmir-bayindir,4,0
2023-09-24,izmir-bayindir,1,0
2023-09-25,izmir-bayindir,6,0
2023-09-26,izmir-bayindir,2,0
2023-09-27,izmir-bayindir,6,0
2023-09-28,izmir-bayindir,8,0
2023-09-29,izmir-bayindir,4,0
2023-09-30,izmir-bayindir,4,0
2023-10-01,izmir-bayindir,6,0
2023-10-02,izmir-bayindir,1,0
2023-10-03,izmir-bayindir,4,1
2023-10-04,izmir-bayindir,3,3
2023-10-05,izmir-bayindir,2,4
2023-10-06,izmir-bayindir,2,0
2023-10-07,izmir-bayindir,3,1
2023-10-09,izmir-bayindir,1,0
2023-10-11,izmir-bayindir,2,0
2023-10-12,izmir-bayindir,1,0
2023-10-13,izmir-bayindir,1,0
2023-10-14,izmir-bayindir,3,0
2023-10-15,izmir-bayindir,4,0
2023-10-16,izmir-bayindir,5,0
2023-10-17,izmir-bayindir,2,0
2023-10-18,izmir-bayindir,10,0
2023-10-19,izmir-bayindir,1,0
2023-10-20,izmir-bayindir,6,0
2023-10-21,izmir-bayindir,3,0
2023-10-22,izmir-bayindir,0,3
2023-10-23,izmir-bayindir,2,1
2023-10-24,izmir-bayindir,5,0
2023-10-25,izmir-bayindir,1,0
2023-10-26,izmir-bayindir,4,0
2023-10-27,izmir-bayindir,1,0
2023-10-28,izmir-bayindir,1,2
2023-10-30,izmir-bayindir,2,0
2023-10-31,izmir-bayindir,4,0
2023-11-01,izmir-bayindir,3,0
2023-11-02,izmir-bayindir,3,0
2023-11-03,izmir-bayindir,2,1
2023-11-04,izmir-bayindir,3,1
2023-11-05,izmir-bayindir,6,0
2023-11-07,izmir-bayindir,2,1
2023-11-08,izmir-bayindir,3,1
2023-11-09,izmir-bayindir,5,1
2023-11-10,izmir-bayindir,1,0
2023-11-11,izmir-bayindir,1,0
2023-11-12,izmir-bayindir,3,0
2023-11-13,izmir-bayindir,3,0
2023-11-14,izmir-bayindir,2,1
2023-11-15,izmir-bayindir,3,1
2023-11-16,izmir-bayindir,7,0
2023-11-17,izmir-bayindir,0,1
2023-11-18,izmir-bayindir,10,0
2023-11-19,izmir-bayindir,5,0
2023-11-20,izmir-bayindir,3,0
2023-11-21,izmir-bayindir,3,1
2023-11-22,izmir-bayindir,1,0
2023-11-23,izmir-bayindir,1,0
2023-11-24,izmir-bayindir,2,0
2023-11-25,izmir-bayindir,26,0
2023-11-26,izmir-bayindir,12,0
2023-11-27,izmir-bayindir,11,0
2023-11-28,izmir-bayindir,2,0
2023-11-29,izmir-bayindir,7,0
2023-11-30,izmir-bayindir,2,0
2023-12-01,izmir-bayindir,4,0
2023-12-02,izmir-bayindir,4,0
2023-12-03,izmir-bayindir,2,0
2023-12-05,izmir-bayindir,4,0
2023-12-06,izmir-bayindir,2,0
2023-12-07,izmir-bayindir,5,0
2023-12-08,izmir-bayindir,1,0
2023-12-09,izmir-bayindir,5,0
2023-12-10,izmir-bayindir,2,0
2023-12-11,izmir-bayindir,2,0
2023-12-12,izmir-bayindir,7,1
2023-12-13,izmir-bayindir,3,1
2023-12-14,izmir-bayindir,3,4
2023-12-15,izmir-bayindir,1,2
2023-12-16,izmir-bayindir,5,0
2023-12-17,izmir-bayindir,3,2
2023-12-18,izmir-bayindir,1,1
2023-12-19,izmir-bayindir,7,1
2023-12-20,izmir-bayindir,2,2
2023-12-21,izmir-bayindir,3,0
2023-12-22,izmir-bayindir,1,2
2023-12-24,izmir-bayindir,3,0
2023-12-25,izmir-bayindir,5,1
2023-12-26,izmir-bayindir,2,0
2023-12-27,izmir-bayindir,2,0
2023-12-28,izmir-bayindir,1,0
2023-12-29,izmir-bayindir,2,0
2023-12-30,izmir-bayindir,4,0
2023-12-31,izmir-bayindir,2,0
2024-01-01,izmir-bayindir,3,0
2024-01-02,izmir-bayindir,7,0
2024-01-03,izmir-bayindir,3,0
2021-01-01,izmir-bayrakli,7,0
2021-01-02,izmir-bayrakli,2,0
2021-01-03,izmir-bayrakli,3,0
2021-01-04,izmir-bayrakli,5,1
2021-01-05,izmir-bayrakli,10,0
2021-01-06,izmir-bayrakli,5,0
2021-01-07,izmir-bayrakli,3,0
2021-01-08,izmir-bayrakli,1,0
2021-01-09,izmir-bayrakli,9,0
2021-01-10,izmir-bayrakli,4,0
2021-01-11,izmir-bayrakli,7,0
2021-01-12,izmir-bayrakli,6,0
2021-01-13,izmir-bayrakli,3,0
2021-01-14,izmir-bayrakli,3,0
2021-01-15,izmir-bayrakli,2,0
2021-01-16,izmir-bayrakli,7,0
2021-01-17,izmir-bayrakli,23,0
2021-01-18,izmir-bayrakli,22,0
2021-01-19,izmir-bayrakli,18,0
2021-01-20,izmir-bayrakli,13,0
2021-01-21,izmir-bayrakli,12,0
2021-01-22,izmir-bayrakli,5,0
2021-01-23,izmir-bayrakli,2,0
2021-01-24,izmir-bayrakli,6,0
2021-01-25,izmir-bayrakli,6,0
2021-01-26,izmir-bayrakli,6,0
2021-01-27,izmir-bayrakli,8,0
2021-01-28,izmir-bayrakli,8,0
2021-01-29,izmir-bayrakli,4,0
2021-01-30,izmir-bayrakli,5,0
2021-01-31,izmir-bayrakli,14,0
2021-02-01,izmir-bayrakli,8,0
2021-02-02,izmir-bayrakli,13,1
2021-02-03,izmir-bayrakli,10,0
2021-02-04,izmir-bayrakli,9,4
2021-02-05,izmir-bayrakli,5,0
2021-02-06,izmir-bayrakli,2,0
2021-02-07,izmir-bayrakli,4,1
2021-02-08,izmir-bayrakli,14,0
2021-02-09,izmir-bayrakli,7,0
2021-02-10,izmir-bayrakli,2,0
2021-02-11,izmir-bayrakli,4,0
2021-02-12,izmir-bayrakli,5,0
2021-02-13,izmir-bayrakli,3,0
2021-02-14,izmir-bayrakli,5,0
2021-02-15,izmir-bayrakli,15,0
2021-02-16,izmir-bayrakli,57,0
2021-02-17,izmir-bayrakli,34,0
2021-02-18,izmir-bayrakli,26,0
2021-02-19,izmir-bayrakli,13,0
2021-02-20,izmir-bayrakli,5,0
2021-02-21,izmir-bayrakli,7,0
2021-02-22,izmir-bayrakli,1,0
2021-02-23,izmir-bayrakli,3,0
2021-02-24,izmir-bayrakli,4,0
2021-02-25,izmir-bayrakli,3,0
2021-02-26,izmir-bayrakli,1,0
2021-02-27,izmir-bayrakli,1,0
2021-02-28,izmir-bayrakli,6,0
2021-03-01,izmir-bayrakli,5,0
2021-03-02,izmir-bayrakli,7,0
2021-03-03,izmir-bayrakli,4,0
2021-03-04,izmir-bayrakli,12,0
2021-03-05,izmir-bayrakli,2,0
2021-03-06,izmir-bayrakli,1,0
2021-03-07,izmir-bayrakli,1,0
2021-03-08,izmir-bayrakli,2,0
2021-03-09,izmir-bayrakli,3,0
2021-03-10,izmir-bayrakli,4,0
2021-03-11,izmir-bayrakli,11,0
2021-03-12,izmir-bayrakli,2,0
2021-03-13,izmir-bayrakli,5,1
2021-03-14,izmir-bayrakli,1,1
2021-03-15,izmir-bayrakli,4,2
2021-03-16,izmir-bayrakli,1,2
2021-03-17,izmir-bayrakli,2,2
2021-03-18,izmir-bayrakli,5,7
2021-03-19,izmir-bayrakli,2,0
2021-03-20,izmir-bayrakli,3,0
2021-03-21,izmir-bayrakli,3,0
2021-03-22,izmir-bayrakli,1,0
2021-03-23,izmir-bayrakli,11,0
2021-03-24,izmir-bayrakli,4,1
2021-03-25,izmir-bayrakli,7,3
2021-03-26,izmir-bayrakli,5,0
2021-03-27,izmir-bayrakli,8,0
2021-03-28,izmir-bayrakli,7,0
2021-03-29,izmir-bayrakli,2,1
2021-03-30,izmir-bayrakli,8,0
2021-03-31,izmir-bayrakli,4,0
2021-04-01,izmir-bayrakli,3,0
2021-04-02,izmir-bayrakli,4,0
2021-04-03,izmir-bayrakli,3,0
2021-04-04,izmir-bayrakli,1,4
2021-04-05,izmir-bayrakli,4,0
2021-04-06,izmir-bayrakli,9,5
2021-04-07,izmir-bayrakli,6,0
2021-04-08,izmir-bayrakli,3,0
2021-04-09,izmir-bayrakli,2,1
2021-04-10,izmir-bayrakli,6,0
2021-04-11,izmir-bayrakli,1,2
2021-04-12,izmir-bayrakli,2,4
2021-04-13,izmir-bayrakli,4,3
2021-04-14,izmir-bayrakli,6,2
2021-04-15,izmir-bayrakli,2,5
2021-04-16,izmir-bayrakli,5,0
2021-04-17,izmir-bayrakli,1,0
2021-04-18,izmir-bayrakli,4,0
2021-04-19,izmir-bayrakli,7,0
2021-04-20,izmir-bayrakli,6,1
2021-04-21,izmir-bayrakli,2,0
2021-04-22,izmir-bayrakli,5,0
2021-04-23,izmir-bayrakli,4,0
2021-04-24,izmir-bayrakli,3,0
2021-04-25,izmir-bayrakli,2,0
2021-04-26,izmir-bayrakli,3,2
2021-04-27,izmir-bayrakli,8,0
2021-04-28,izmir-bayrakli,3,0
2021-04-29,izmir-bayrakli,7,0
2021-04-30,izmir-bayrakli,6,0
2021-05-01,izmir-bayrakli,0,1
2021-05-03,izmir-bayrakli,4,0
2021-05-04,izmir-bayrakli,4,0
2021-05-05,izmir-bayrakli,1,0
2021-05-06,izmir-bayrakli,3,0
2021-05-07,izmir-bayrakli,1,0
2021-05-08,izmir-bayrakli,6,0
2021-05-09,izmir-bayrakli,7,0
2021-05-10,izmir-bayrakli,5,0
2021-05-11,izmir-bayrakli,4,2
2021-05-12,izmir-bayrakli,1,0
2021-05-13,izmir-bayrakli,1,0
2021-05-14,izmir-bayrakli,1,0
2021-05-16,izmir-bayrakli,3,0
2021-05-17,izmir-bayrakli,1,0
2021-05-18,izmir-bayrakli,2,5
2021-05-19,izmir-bayrakli,2,0
2021-05-20,izmir-bayrakli,4,3
2021-05-21,izmir-bayrakli,7,1
2021-05-22,izmir-bayrakli,2,3
2021-05-23,izmir-bayrakli,6,0
2021-05-24,izmir-bayrakli,3,0
2021-05-25,izmir-bayrakli,1,5
2021-05-26,izmir-bayrakli,3,0
2021-05-27,izmir-bayrakli,2,0
2021-05-28,izmir-bayrakli,3,0
2021-05-29,izmir-bayrakli,1,0
2021-05-30,izmir-bayrakli,1,1
2021-05-31,izmir-bayrakli,1,1
2021-06-01,izmir-bayrakli,12,0
2021-06-02,izmir-bayrakli,2,4
2021-06-03,izmir-bayrakli,1,1
2021-06-04,izmir-bayrakli,1,1
2021-06-05,izmir-bayrakli,6,0
2021-06-06,izmir-bayrakli,5,1
2021-06-07,izmir-bayrakli,3,0
2021-06-08,izmir-bayrakli,1,1
2021-06-09,izmir-bayrakli,7,0
2021-06-10,izmir-bayrakli,7,0
2021-06-11,izmir-bayrakli,2,3
2021-06-12,izmir-bayrakli,3,0
2021-06-13,izmir-bayrakli,2,0
2021-06-14,izmir-bayrakli,8,0
2021-06-15,izmir-bayrakli,3,3
2021-06-16,izmir-bayrakli,2,1
2021-06-17,izmir-bayrakli,4,0
2021-06-18,izmir-bayrakli,6,0
2021-06-19,izmir-bayrakli,11,0
2021-06-20,izmir-bayrakli,2,0
2021-06-22,izmir-bayrakli,3,0
2021-06-23,izmir-bayrakli,3,0
2021-06-24,izmir-bayrakli,3,0
2021-06-25,izmir-bayrakli,15,0
2021-06-26,izmir-bayrakli,22,0
2021-06-27,izmir-bayrakli,8,0
2021-06-28,izmir-bayrakli,7,0
2021-06-29,izmir-bayrakli,3,1
2021-06-30,izmir-bayrakli,2,0
2021-07-01,izmir-bayrakli,2,0
2021-07-02,izmir-bayrakli,5,0
2021-07-03,izmir-bayrakli,3,1
2021-07-05,izmir-bayrakli,1,0
2021-07-06,izmir-bayrakli,6,0
2021-07-07,izmir-bayrakli,1,0
2021-07-08,izmir-bayrakli,7,0
2021-07-09,izmir-bayrakli,4,1
2021-07-10,izmir-bayrakli,4,3
2021-07-11,izmir-bayrakli,2,0
2021-07-12,izmir-bayrakli,0,2
2021-07-13,izmir-bayrakli,0,1
2021-07-14,izmir-bayrakli,4,3
2021-07-15,izmir-bayrakli,5,0
2021-07-16,izmir-bayrakli,7,0
2021-07-17,izmir-bayrakli,7,0
2021-07-18,izmir-bayrakli,2,0
2021-07-19,izmir-bayrakli,1,0
2021-07-21,izmir-bayrakli,3,0
2021-07-22,izmir-bayrakli,4,0
2021-07-23,izmir-bayrakli,3,0
2021-07-24,izmir-bayrakli,1,0
2021-07-27,izmir-bayrakli,3,1
2021-07-28,izmir-bayrakli,1,0
2021-07-29,izmir-bayrakli,8,0
2021-07-30,izmir-bayrakli,7,0
2021-07-31,izmir-bayrakli,13,0
2021-08-01,izmir-bayrakli,18,0
2021-08-02,izmir-bayrakli,15,1
2021-08-03,izmir-bayrakli,17,0
2021-08-04,izmir-bayrakli,11,0
2021-08-05,izmir-bayrakli,9,0
2021-08-06,izmir-bayrakli,3,0
2021-08-07,izmir-bayrakli,2,0
2021-08-08,izmir-bayrakli,4,0
2021-08-09,izmir-bayrakli,1,0
2021-08-10,izmir-bayrakli,4,1
2021-08-11,izmir-bayrakli,7,0
2021-08-12,izmir-bayrakli,7,0
2021-08-13,izmir-bayrakli,10,0
2021-08-14,izmir-bayrakli,10,1
2021-08-15,izmir-bayrakli,2,1
2021-08-16,izmir-bayrakli,4,0
2021-08-17,izmir-bayrakli,4,2
2021-08-18,izmir-bayrakli,5,0
2021-08-19,izmir-bayrakli,3,0
2021-08-20,izmir-bayrakli,2,0
2021-08-21,izmir-bayrakli,2,0
2021-08-22,izmir-bayrakli,1,0
2021-08-23,izmir-bayrakli,2,0
2021-08-24,izmir-bayrakli,0,1
2021-08-25,izmir-bayrakli,8,0
2021-08-26,izmir-bayrakli,1,1
2021-08-27,izmir-bayrakli,4,2
2021-08-28,izmir-bayrakli,1,0
2021-08-29,izmir-bayrakli,1,0
2021-08-30,izmir-bayrakli,4,0
2021-08-31,izmir-bayrakli,4,0
2021-09-01,izmir-bayrakli,7,0
2021-09-02,izmir-bayrakli,1,0
2021-09-03,izmir-bayrakli,2,1
2021-09-04,izmir-bayrakli,4,2
2021-09-05,izmir-bayrakli,5,1
2021-09-06,izmir-bayrakli,2,0
2021-09-07,izmir-bayrakli,1,0
2021-09-08,izmir-bayrakli,0,2
2021-09-09,izmir-bayrakli,1,0
2021-09-10,izmir-bayrakli,0,2
2021-09-11,izmir-bayrakli,1,0
2021-09-12,izmir-bayrakli,2,1
2021-09-13,izmir-bayrakli,3,0
2021-09-15,izmir-bayrakli,2,0
2021-09-16,izmir-bayrakli,1,0
2021-09-18,izmir-bayrakli,4,0
2021-09-19,izmir-bayrakli,4,0
2021-09-20,izmir-bayrakli,3,1
2021-09-21,izmir-bayrakli,4,1
2021-09-22,izmir-bayrakli,2,0
2021-09-23,izmir-bayrakli,6,0
2021-09-24,izmir-bayrakli,3,0
2021-09-25,izmir-bayrakli,5,1
2021-09-26,izmir-bayrakli,2,0
2021-09-27,izmir-bayrakli,3,0
2021-09-28,izmir-bayrakli,3,0
2021-09-29,izmir-bayrakli,3,0
2021-09-30,izmir-bayrakli,5,0
2021-10-01,izmir-bayrakli,2,1
2021-10-02,izmir-bayrakli,3,1
2021-10-03,izmir-bayrakli,4,0
2021-10-04,izmir-bayrakli,3,1
2021-10-06,izmir-bayrakli,3,5
2021-10-07,izmir-bayrakli,2,0
2021-10-08,izmir-bayrakli,5,0
2021-10-09,izmir-bayrakli,4,7
2021-10-10,izmir-bayrakli,3,0
2021-10-11,izmir-bayrakli,1,0
2021-10-12,izmir-bayrakli,17,3
2021-10-13,izmir-bayrakli,13,0
2021-10-14,izmir-bayrakli,5,1
2021-10-15,izmir-bayrakli,17,0
2021-10-16,izmir-bayrakli,23,0
2021-10-17,izmir-bayrakli,13,1
2021-10-18,izmir-bayrakli,18,0
2021-10-19,izmir-bayrakli,5,0
2021-10-20,izmir-bayrakli,9,0
2021-10-21,izmir-bayrakli,8,0
2021-10-22,izmir-bayrakli,3,1
2021-10-23,izmir-bayrakli,3,6
2021-10-24,izmir-bayrakli,1,0
2021-10-25,izmir-bayrakli,5,0
2021-10-26,izmir-bayrakli,4,0
2021-10-27,izmir-bayrakli,2,0
2021-10-28,izmir-bayrakli,2,0
2021-10-29,izmir-bayrakli,2,0
2021-10-30,izmir-bayrakli,0,5
2021-10-31,izmir-bayrakli,2,0
2021-11-01,izmir-bayrakli,6,6
2021-11-02,izmir-bayrakli,1,5
2021-11-03,izmir-bayrakli,4,2
2021-11-04,izmir-bayrakli,4,0
2021-11-05,izmir-bayrakli,7,0
2021-11-06,izmir-bayrakli,2,2
2021-11-07,izmir-bayrakli,3,0
2021-11-08,izmir-bayrakli,5,7
2021-11-09,izmir-bayrakli,3,2
2021-11-10,izmir-bayrakli,11,7
2021-11-11,izmir-bayrakli,3,0
2021-11-12,izmir-bayrakli,4,7
2021-11-13,izmir-bayrakli,1,0
2021-11-15,izmir-bayrakli,2,0
2021-11-16,izmir-bayrakli,1,0
2021-11-17,izmir-bayrakli,2,2
2021-11-18,izmir-bayrakli,1,0
2021-11-19,izmir-bayrakli,5,0
2021-11-20,izmir-bayrakli,6,2
2021-11-21,izmir-bayrakli,2,0
2021-11-22,izmir-bayrakli,4,2
2021-11-23,izmir-bayrakli,1,1
2021-11-24,izmir-bayrakli,10,0
2021-11-25,izmir-bayrakli,8,6
2021-11-26,izmir-bayrakli,7,0
2021-11-27,izmir-bayrakli,7,1
2021-11-28,izmir-bayrakli,3,0
2021-11-29,izmir-bayrakli,8,0
2021-11-30,izmir-bayrakli,7,0
2021-12-01,izmir-bayrakli,5,0
2021-12-02,izmir-bayrakli,9,0
2021-12-03,izmir-bayrakli,7,0
2021-12-04,izmir-bayrakli,8,0
2021-12-05,izmir-bayrakli,3,0
2021-12-06,izmir-bayrakli,7,0
2021-12-07,izmir-bayrakli,4,0
2021-12-08,izmir-bayrakli,4,3
2021-12-09,izmir-bayrakli,3,3
2021-12-10,izmir-bayrakli,4,0
2021-12-11,izmir-bayrakli,4,1
2021-12-12,izmir-bayrakli,6,0
2021-12-13,izmir-bayrakli,2,1
2021-12-14,izmir-bayrakli,3,0
2021-12-15,izmir-bayrakli,9,0
2021-12-16,izmir-bayrakli,4,1
2021-12-17,izmir-bayrakli,5,2
2021-12-18,izmir-bayrakli,5,0
2021-12-19,izmir-bayrakli,19,0
2021-12-20,izmir-bayrakli,5,0
2021-12-21,izmir-bayrakli,8,1
2021-12-22,izmir-bayrakli,5,0
2021-12-23,izmir-bayrakli,7,7
2021-12-24,izmir-bayrakli,7,4
2021-12-25,izmir-bayrakli,3,1
2021-12-26,izmir-bayrakli,6,0
2021-12-27,izmir-bayrakli,10,1
2021-12-28,izmir-bayrakli,2,2
2021-12-29,izmir-bayrakli,2,1
2021-12-30,izmir-bayrakli,7,1
2021-12-31,izmir-bayrakli,2,0
2022-01-01,izmir-bayrakli,3,0
2022-01-02,izmir-bayrakli,1,0
2022-01-03,izmir-bayrakli,4,0
2022-01-04,izmir-bayrakli,4,0
2022-01-05,izmir-bayrakli,3,0
2022-01-06,izmir-bayrakli,8,0
2022-01-07,izmir-bayrakli,8,1
2022-01-08,izmir-bayrakli,3,0
2022-01-09,izmir-bayrakli,5,0
2022-01-10,izmir-bayrakli,6,0
2022-01-11,izmir-bayrakli,7,1
2022-01-12,izmir-bayrakli,5,0
2022-01-13,izmir-bayrakli,14,0
2022-01-14,izmir-bayrakli,8,0
2022-01-15,izmir-bayrakli,7,0
2022-01-16,izmir-bayrakli,7,1
2022-01-17,izmir-bayrakli,12,0
2022-01-18,izmir-bayrakli,7,0
2022-01-19,izmir-bayrakli,5,0
2022-01-20,izmir-bayrakli,5,1
2022-01-21,izmir-bayrakli,2,0
2022-01-22,izmir-bayrakli,7,0
2022-01-23,izmir-bayrakli,13,0
2022-01-24,izmir-bayrakli,11,0
2022-01-25,izmir-bayrakli,26,1
2022-01-26,izmir-bayrakli,17,0
2022-01-27,izmir-bayrakli,12,0
2022-01-28,izmir-bayrakli,7,0
2022-01-29,izmir-bayrakli,3,1
2022-01-30,izmir-bayrakli,8,0
2022-01-31,izmir-bayrakli,5,0
2022-02-01,izmir-bayrakli,5,1
2022-02-02,izmir-bayrakli,3,0
2022-02-03,izmir-bayrakli,14,0
2022-02-04,izmir-bayrakli,11,0
2022-02-05,izmir-bayrakli,2,0
2022-02-06,izmir-bayrakli,2,0
2022-02-07,izmir-bayrakli,3,0
2022-02-08,izmir-bayrakli,1,2
2022-02-09,izmir-bayrakli,12,0
2022-02-10,izmir-bayrakli,1,1
2022-02-11,izmir-bayrakli,8,1
2022-02-12,izmir-bayrakli,4,0
2022-02-13,izmir-bayrakli,1,1
2022-02-14,izmir-bayrakli,1,1
2022-02-15,izmir-bayrakli,4,0
2022-02-16,izmir-bayrakli,6,2
2022-02-17,izmir-bayrakli,1,2
2022-02-18,izmir-bayrakli,4,1
2022-02-19,izmir-bayrakli,7,0
2022-02-20,izmir-bayrakli,3,0
2022-02-21,izmir-bayrakli,2,3
2022-02-22,izmir-bayrakli,3,3
2022-02-23,izmir-bayrakli,0,1
2022-02-24,izmir-bayrakli,3,0
2022-02-25,izmir-bayrakli,1,3
2022-02-26,izmir-bayrakli,7,1
2022-02-27,izmir-bayrakli,3,0
2022-02-28,izmir-bayrakli,10,4
2022-03-01,izmir-bayrakli,9,0
2022-03-02,izmir-bayrakli,3,0
2022-03-03,izmir-bayrakli,5,0
2022-03-04,izmir-bayrakli,1,1
2022-03-05,izmir-bayrakli,2,2
2022-03-06,izmir-bayrakli,2,0
2022-03-07,izmir-bayrakli,2,0
2022-03-08,izmir-bayrakli,4,0
2022-03-09,izmir-bayrakli,3,0
2022-03-10,izmir-bayrakli,11,2
2022-03-11,izmir-bayrakli,8,1
2022-03-12,izmir-bayrakli,6,1
2022-03-13,izmir-bayrakli,4,0
2022-03-14,izmir-bayrakli,1,0
2022-03-15,izmir-bayrakli,5,3
2022-03-16,izmir-bayrakli,4,0
2022-03-17,izmir-bayrakli,2,0
2022-03-18,izmir-bayrakli,6,2
2022-03-19,izmir-bayrakli,2,3
2022-03-20,izmir-bayrakli,4,0
2022-03-21,izmir-bayrakli,6,0
2022-03-22,izmir-bayrakli,2,4
2022-03-23,izmir-bayrakli,9,2
2022-03-24,izmir-bayrakli,4,0
2022-03-25,izmir-bayrakli,3,2
2022-03-26,izmir-bayrakli,10,2
2022-03-27,izmir-bayrakli,5,0
2022-03-28,izmir-bayrakli,2,0
2022-03-29,izmir-bayrakli,1,0
2022-03-30,izmir-bayrakli,2,0
2022-03-31,izmir-bayrakli,2,0
2022-04-01,izmir-bayrakli,6,2
2022-04-02,izmir-bayrakli,7,4
2022-04-03,izmir-bayrakli,6,0
2022-04-04,izmir-bayrakli,7,0
2022-04-05,izmir-bayrakli,1,0
2022-04-06,izmir-bayrakli,1,0
2022-04-07,izmir-bayrakli,8,0
2022-04-08,izmir-bayrakli,2,0
2022-04-09,izmir-bayrakli,3,1
2022-04-10,izmir-bayrakli,0,1
2022-04-11,izmir-bayrakli,6,0
2022-04-12,izmir-bayrakli,3,0
2022-04-13,izmir-bayrakli,5,2
2022-04-14,izmir-bayrakli,4,0
2022-04-15,izmir-bayrakli,1,0
2022-04-16,izmir-bayrakli,0,3
2022-04-17,izmir-bayrakli,4,1
2022-04-18,izmir-bayrakli,3,3
2022-04-19,izmir-bayrakli,1,1
2022-04-20,izmir-bayrakli,2,2
2022-04-21,izmir-bayrakli,1,2
2022-04-22,izmir-bayrakli,3,2
2022-04-23,izmir-bayrakli,5,0
2022-04-24,izmir-bayrakli,1,0
2022-04-25,izmir-bayrakli,4,1
2022-04-26,izmir-bayrakli,4,5
2022-04-27,izmir-bayrakli,6,1
2022-04-28,izmir-bayrakli,2,2
2022-04-29,izmir-bayrakli,4,2
2022-04-30,izmir-bayrakli,6,1
2022-05-01,izmir-bayrakli,5,0
2022-05-03,izmir-bayrakli,2,0
2022-05-04,izmir-bayrakli,5,0
2022-05-05,izmir-bayrakli,4,0
2022-05-06,izmir-bayrakli,4,0
2022-05-07,izmir-bayrakli,5,0
2022-05-08,izmir-bayrakli,2,0
2022-05-09,izmir-bayrakli,1,0
